MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare_roof,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_RARE,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_RARE,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_None,MasVnrType_RARE,Foundation_PConc,Foundation_RARE,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_BuiltIn,GarageType_Detchd,GarageType_RARE,SaleType_RARE,SaleType_WD,SaleCondition_Partial,SaleCondition_RARE,Street_Alley_Pave_Grvl,Street_Alley_Pave_Pave,Street_Alley_Pave_nan,LotShape_LandContour_IReg_HLS,LotShape_LandContour_IReg_Low,LotShape_LandContour_IReg_Lvl,LotShape_LandContour_Reg_Bnk,LotShape_LandContour_Reg_HLS,LotShape_LandContour_Reg_Low,LotShape_LandContour_Reg_Lvl,LotShape_LotConfig_IReg_Inside,LotShape_LotConfig_RARE,LotShape_LotConfig_Reg_Corner,LotShape_LotConfig_Reg_Inside,LotShape_LandSlope_RARE,LotShape_LandSlope_Reg_Gtl,Condition1_Condition2_Norm_Norm,Condition1_Condition2_RARE,Exterior1st_Exterior2nd_MetalSd_MetalSd,Exterior1st_Exterior2nd_Plywood_Plywood,Exterior1st_Exterior2nd_RARE,Exterior1st_Exterior2nd_RARE_RARE,Exterior1st_Exterior2nd_VinylSd_VinylSd,Exterior1st_Exterior2nd_Wd Sdng_Wd Sdng,Foundation_MasVnrType_CBlock_None,Foundation_MasVnrType_PConc_BrkFace,Foundation_MasVnrType_PConc_None,Foundation_MasVnrType_RARE,Foundation_MasVnrType_RARE_None,SaleCondition_SaleType_Partial_New,SaleCondition_SaleType_RARE,SaleCondition_SaleType_RARE_WD,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,total_Max_Porch_Area,total_Porch,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,no_finishes,no_finishes_perc,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,kfold
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,69.0,10530,6,5,0.0,5,5,5,5,1,5.0,282.0,1.0,35.0,664.0,981.0,5,1,5.0,981,0,0,981,1.0,0.0,1,1,3,1,5,5,10,0,1979.0,2,2.0,576.0,5,5,3,0,312,40,0,0,0,0,0,0,3,143250,352,352,129.625,2943.0,11106.0,14049.0,0.26499189627228525,14049.0,1.0,1.0,1,40,0.0,40,0,36,36,0.3231396534148828,192.0,10,17.0,14,317.0,0.6768603465851172,5.0,3.4,3.5,47.9,4.354545454545455,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,60.0,7200,5,5,0.0,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,5.0,1048,0,0,1048,0.0,0.0,1,0,3,1,5,7,8,0,1950.0,2,2.0,420.0,5,5,3,0,27,0,0,0,0,0,0,0,7,98300,27,27,120.0,2096.0,7620.0,9716.0,0.27506561679790026,9716.0,1.0,1.0,1,61,0.0,61,0,58,58,0.5177304964539007,140.0,10,0.0,14,0.0,0.4822695035460993,5.0,0.0,3.5,43.5,3.954545454545455,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,85.0,10452,6,5,216.0,5,5,5,5,2,5.5,500.0,2.0,0.0,594.0,1094.0,10,1,5.0,1094,0,0,1094,0.0,0.0,1,0,3,1,5,5,10,2,1953.0,3,2.0,495.0,5,5,3,0,0,0,0,287,0,0,0,0,6,155000,287,287,122.96470588235294,3282.0,10947.0,14229.0,0.2998081666209921,14229.0,1.0,1.0,1,58,0.0,58,0,55,55,0.4570383912248629,165.0,10,19.5,16,500.0,0.5429616087751371,5.0,3.9,4.0,55.9,5.081818181818182,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70.0,7700,6,5,351.0,5,5,5,5,1,2.0,0.0,2.0,0.0,756.0,756.0,5,1,5.0,1051,788,0,1839,0.0,0.0,1,1,4,1,5,7,10,1,1966.0,2,2.0,442.0,5,5,3,0,124,216,0,0,0,0,0,0,6,155000,340,340,110.0,4434.0,8142.0,12576.0,0.5445836403831983,12576.0,1.0,2.0,1,45,0.0,45,0,44,44,0.0,147.33333333333334,10,15.0,14,0.0,1.0,5.0,3.0,3.5,48.5,4.409090909090909,-1
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,180,21.0,1936,4,6,0.0,5,5,7,5,3,3.0,131.0,10.0,499.0,0.0,630.0,7,1,5.0,630,0,0,630,1.0,0.0,1,0,1,1,5,3,10,0,1980.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,3,0,12,84500,0,0,92.1904761904762,1890.0,1936.0,3826.0,0.9762396694214877,3826.0,1.0,1.2,1,41,0.0,41,0,37,37,1.0,0.0,10,28.0,0,630.0,0.0,5.0,5.6,0.0,47.6,4.327272727272727,-1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,60,65.0,8125,7,6,0.0,7,5,7,5,1,2.0,0.0,2.0,0.0,813.0,813.0,10,1,5.0,822,843,0,1665,0.0,0.0,2,1,3,1,7,7,10,0,2007.0,3,2.0,562.0,5,5,3,0,0,0,0,0,0,0,0,0,5,205950,0,0,125.0,4143.0,8687.0,12830.0,0.4769195349372626,12830.0,1.0,2.0,1,4,0.0,4,0,1,1,0.0,187.33333333333331,12,17.0,16,0.0,1.0,6.0,3.4,4.0,58.4,5.3090909090909095,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,70,60.0,9084,4,5,0.0,5,5,5,5,2,2.0,0.0,2.0,0.0,755.0,755.0,5,1,5.0,755,755,0,1510,1.0,0.0,1,0,4,1,5,7,10,1,1940.0,2,1.0,296.0,3,1,1,120,0,0,0,0,0,0,3,0,10,108000,120,120,151.4,3775.0,9380.0,13155.0,0.402452025586354,13155.0,1.0,2.0,1,71,1.0,61,10,69,59,0.0,148.0,10,16.0,8,0.0,1.0,5.0,3.2,2.0,45.2,4.1090909090909085,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60,70.0,8750,7,5,0.0,7,5,7,5,1,2.0,0.0,2.0,0.0,880.0,880.0,10,1,5.0,909,807,0,1716,0.0,0.0,2,1,2,1,7,7,10,1,1996.0,3,2.0,512.0,5,5,3,0,120,0,0,0,0,0,0,0,7,191000,120,120,125.0,4312.0,9262.0,13574.0,0.4655581947743468,13574.0,1.0,2.0,1,15,0.0,15,0,13,13,0.0,170.66666666666666,12,17.0,16,0.0,1.0,6.0,3.4,4.0,58.4,5.3090909090909095,-1
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50,60.0,10320,6,7,0.0,5,5,5,5,1,2.0,0.0,2.0,0.0,756.0,756.0,10,1,5.0,756,713,0,1469,0.0,0.0,1,0,3,1,5,7,10,0,1906.0,2,1.0,216.0,5,5,3,57,0,239,0,0,0,0,3,0,6,135000,296,296,172.0,3694.0,10536.0,14230.0,0.35060744115413817,14230.0,1.0,1.5,1,105,1.0,16,89,102,13,0.0,108.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,54.5,4.954545454545454,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,91.0,10437,8,6,660.0,7,7,7,5,4,10.0,1696.0,2.0,0.0,413.0,2109.0,10,1,5.0,2113,0,0,2113,1.0,0.0,2,1,2,1,7,7,10,1,1995.0,5,3.0,839.0,5,5,3,236,46,0,0,0,0,0,0,0,8,350000,282,282,114.69230769230771,6335.0,11276.0,17611.0,0.5618126995388436,17611.0,1.0,1.0,1,16,0.0,16,0,13,13,0.8041725936462779,209.75,14,28.0,20,1696.0,0.19582740635372212,7.0,5.6,5.0,64.6,5.872727272727272,-1
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,160,21.0,1680,6,5,381.0,5,5,5,5,1,2.0,0.0,2.0,0.0,525.0,525.0,5,1,5.0,525,567,0,1092,0.0,0.0,1,1,3,1,5,6,10,0,1971.0,2,1.0,264.0,5,5,3,0,0,0,0,0,0,0,0,0,3,88000,0,0,80.0,2709.0,1944.0,4653.0,1.3935185185185186,4653.0,1.0,2.0,1,40,0.0,40,0,39,39,0.0,132.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,47.5,4.318181818181818,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,72.0,10007,5,7,54.0,7,5,5,5,1,5.0,806.0,2.0,0.0,247.0,1053.0,10,1,5.0,1053,0,0,1053,1.0,0.0,1,1,3,1,7,5,10,0,1959.0,3,1.0,312.0,5,5,3,0,0,0,0,0,0,0,3,0,8,145500,0,0,138.98611111111111,3159.0,10319.0,13478.0,0.3061343153406338,13478.0,1.0,1.0,1,52,1.0,5,47,49,2,0.7654320987654321,156.0,12,18.0,16,806.0,0.2345679012345679,6.0,3.6,4.0,57.6,5.236363636363637,-1
0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70,60.0,7200,7,6,0.0,5,3,7,5,1,2.0,0.0,2.0,0.0,776.0,776.0,5,1,5.0,851,651,0,1502,0.0,0.0,1,1,3,1,5,6,10,1,1931.0,3,1.0,270.0,5,5,1,0,0,112,0,0,0,0,3,0,2,149000,112,112,120.0,3780.0,7470.0,11250.0,0.5060240963855421,11250.0,1.0,2.0,1,80,1.0,11,69,77,8,0.0,135.0,8,17.0,16,0.0,1.0,4.0,3.4,4.0,50.4,4.581818181818182,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,50,78.0,17503,6,5,0.0,5,5,5,5,1,2.0,0.0,2.0,0.0,912.0,912.0,5,1,5.0,912,546,0,1458,0.0,1.0,1,0,3,1,5,6,10,1,1948.0,2,1.0,330.0,5,5,3,192,0,0,0,0,0,0,0,0,1,97500,192,192,224.39743589743588,3828.0,17833.0,21661.0,0.21465821791061515,21661.0,1.0,1.5,1,63,1.0,61,2,62,60,0.0,165.0,10,15.0,14,0.0,1.0,5.0,3.0,3.5,48.5,4.409090909090909,-1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,75.0,9937,5,7,0.0,5,7,5,5,1,3.0,637.0,2.0,0.0,849.0,1486.0,10,1,5.0,1486,0,0,1486,1.0,0.0,1,0,3,1,5,7,10,0,1968.0,5,2.0,480.0,5,5,3,0,0,0,0,0,0,0,3,0,3,167000,0,0,132.49333333333334,4458.0,10417.0,14875.0,0.4279543054622252,14875.0,1.0,1.0,1,47,1.0,12,35,45,10,0.4286675639300135,160.0,12,16.0,20,637.0,0.5713324360699865,6.0,3.2,5.0,56.2,5.109090909090909,-1
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,69.0,12384,7,7,233.0,5,5,7,5,1,2.0,0.0,2.0,0.0,793.0,793.0,5,1,5.0,1142,793,0,1935,0.0,0.0,2,1,3,1,5,7,10,1,1976.0,3,2.0,550.0,5,5,3,0,113,252,0,0,0,0,0,0,11,197900,365,365,129.625,4663.0,12934.0,17597.0,0.36052265347147056,17597.0,1.0,2.0,1,35,0.0,35,0,31,31,0.0,183.33333333333331,10,17.0,16,0.0,1.0,5.0,3.4,4.0,52.4,4.763636363636363,-1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,52.0,46589,8,7,528.0,7,5,7,7,1,10.0,1361.0,5.5,180.0,88.0,1629.0,10,1,5.0,1686,762,0,2448,1.0,0.0,2,1,4,1,7,8,10,1,1994.0,3,3.0,711.0,5,5,3,517,76,0,0,0,0,0,0,0,7,402000,593,593,895.9423076923077,6525.0,47300.0,53825.0,0.1379492600422833,53825.0,1.0,2.0,1,17,1.0,6,11,15,4,0.9459791282995704,177.75,12,30.5,16,1541.0,0.05402087170042971,6.0,6.1,4.0,64.1,5.827272727272727,-1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,120.0,13560,6,3,216.0,5,5,3,3,1,2.0,0.0,2.0,0.0,1392.0,1392.0,7,1,5.0,1392,0,0,1392,1.0,0.0,1,0,2,1,5,5,2,2,1968.0,3,2.0,576.0,5,5,3,0,0,240,0,0,0,0,0,0,7,110000,240,240,113.0,4176.0,14136.0,18312.0,0.29541595925297115,18312.0,1.0,1.0,1,43,0.0,43,0,41,41,0.0,192.0,10,11.0,16,0.0,1.0,5.0,2.2,4.0,41.2,3.7454545454545456,-1
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,85,90.0,10012,4,5,0.0,5,5,7,5,3,3.0,920.0,5.5,180.0,38.0,1138.0,5,1,5.0,1181,0,0,1181,1.0,0.0,2,0,3,1,5,6,10,0,1974.0,3,2.0,588.0,5,5,3,0,0,180,0,0,0,0,3,0,4,137500,180,180,111.24444444444444,3500.0,10600.0,14100.0,0.330188679245283,14100.0,1.0,1.2,1,39,0.0,39,0,36,36,0.9666080843585236,196.0,10,23.5,16,1100.0,0.03339191564147628,5.0,4.7,4.0,47.7,4.336363636363637,-1
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20,49.0,20896,8,5,0.0,7,5,10,5,2,10.0,1721.0,2.0,0.0,356.0,2077.0,10,1,5.0,2097,0,0,2097,1.0,0.0,1,1,1,1,10,8,10,1,2005.0,5,3.0,1134.0,5,5,3,192,267,0,0,0,0,0,0,0,1,423000,459,459,426.4489795918368,6271.0,22030.0,28301.0,0.2846572855197458,28301.0,1.0,1.0,1,6,1.0,5,1,1,0,0.8285989407799711,283.5,12,29.0,20,1721.0,0.17140105922002888,6.0,5.8,5.0,65.8,5.9818181818181815,-1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,106.0,11194,8,5,40.0,7,5,7,5,1,2.0,0.0,2.0,0.0,1406.0,1406.0,10,1,5.0,1454,482,0,1936,0.0,0.0,2,1,3,1,7,7,10,1,2000.0,3,2.0,504.0,5,5,3,188,124,0,0,0,0,0,0,0,11,230500,312,312,105.60377358490568,5278.0,11698.0,16976.0,0.4511882373055223,16976.0,1.0,2.0,1,11,0.0,11,0,6,6,0.0,168.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,59.4,5.4,-1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,60,69.0,18450,6,5,113.0,5,7,7,5,1,1.0,187.0,5.5,723.0,111.0,1021.0,5,1,5.0,1465,915,0,2380,0.0,0.0,2,1,3,1,5,7,1,1,1965.0,2,2.0,596.0,5,5,3,0,265,0,0,0,0,0,0,0,8,129000,265,265,129.625,5781.0,19046.0,24827.0,0.303528299905492,24827.0,1.0,2.0,1,46,1.0,32,14,42,28,0.89128305582762,198.66666666666663,12,19.5,14,910.0,0.10871694417238002,6.0,3.9,3.5,41.4,3.763636363636364,-1
