iter	RMSE
1511	0.09671835389
1512	0.09670215034
1513	0.09668644118
1514	0.09666737384
1515	0.09665108607
1516	0.09663261399
1517	0.09661242921
1518	0.09658547662
1519	0.09656916053
1520	0.09655481937
1521	0.09652668948
1522	0.09650372383
1523	0.09648613681
1524	0.0964693584
1525	0.09645011653
1526	0.09642582247
1527	0.09640510528
1528	0.09638955215
1529	0.09637240222
1530	0.0963519435
1531	0.09633191474
1532	0.09631116744
1533	0.09629227961
1534	0.09627549496
1535	0.09626148394
1536	0.09624256544
1537	0.09622498398
1538	0.09620446984
1539	0.09618885419
1540	0.09617035626
1541	0.09615003716
1542	0.09613805677
1543	0.09611824347
1544	0.09609868202
1545	0.09606888172
1546	0.09605013422
1547	0.09603080231
1548	0.09601249264
1549	0.09599284685
1550	0.09597185696
1551	0.09595052349
1552	0.09593503676
1553	0.09591635306
1554	0.09590253875
1555	0.0958846759
1556	0.09587348766
1557	0.0958531876
1558	0.09583429127
1559	0.09581216712
1560	0.09580083223
1561	0.0957842114
1562	0.09576745985
1563	0.09574888992
1564	0.09572758104
1565	0.0957085807
1566	0.09568664834
1567	0.09567243228
1568	0.09565204628
1569	0.09563391488
1570	0.09561573946
1571	0.09560073857
1572	0.09558645842
1573	0.09556922746
1574	0.09555684879
1575	0.09554368666
1576	0.09553139578
1577	0.09551351014
1578	0.09549626344
1579	0.09547710904
1580	0.09546431825
1581	0.0954428936
1582	0.09542921146
1583	0.09540816138
1584	0.0953897675
1585	0.09537050797
1586	0.09535155552
1587	0.09533229481
1588	0.09531837338
1589	0.09530005364
1590	0.09528668541
1591	0.09526788159
1592	0.09525117885
1593	0.09523313317
1594	0.09520667042
1595	0.09518643007
1596	0.09516378757
1597	0.09514953701
1598	0.09513443907
1599	0.0951215914
1600	0.09510261728
1601	0.09508413288
1602	0.09506293132
1603	0.09504476269
1604	0.0950302991
1605	0.09500894048
1606	0.09499598901
1607	0.09497868537
1608	0.09496455581
1609	0.09494979101
1610	0.0949328377
1611	0.0949181525
1612	0.09490125767
1613	0.09488313529
1614	0.09486485364
1615	0.0948482293
1616	0.09483334436
1617	0.09481800342
1618	0.09480514391
1619	0.09478744744
1620	0.09477152359
1621	0.09475475395
1622	0.09472751202
1623	0.09471244746
1624	0.09469814258
1625	0.09468224994
1626	0.09465762248
1627	0.094638725
1628	0.09461702974
1629	0.09459641064
1630	0.09458080146
1631	0.09456773832
1632	0.09454687796
1633	0.0945274799
1634	0.09451300064
1635	0.09450070964
1636	0.09448450653
1637	0.09446564856
1638	0.09445257971
1639	0.09443217854
1640	0.09441561087
1641	0.09439813388
1642	0.09438242979
1643	0.09436611913
1644	0.09434784135
1645	0.09433108651
1646	0.09431345334
1647	0.09430135108
1648	0.09428991717
1649	0.09427578195
1650	0.09426089068
1651	0.09424331214
1652	0.09422721645
1653	0.09421053618
1654	0.09419173958
1655	0.09417339428
1656	0.09415801993
1657	0.09414355701
1658	0.09412416687
1659	0.09410939982
1660	0.09408833986
1661	0.0940729162
1662	0.09405570955
1663	0.0940406257
1664	0.09402652934
1665	0.09401250289
1666	0.09399753082
1667	0.09398184083
1668	0.09396612432
1669	0.09394540891
1670	0.09393269837
1671	0.09391249138
1672	0.09389854937
1673	0.09387892493
1674	0.09386674311
1675	0.09384966797
1676	0.09383955804
1677	0.09382445715
1678	0.09381364492
1679	0.09379819894
1680	0.09378465666
1681	0.09376761654
1682	0.09375474776
1683	0.093741515
1684	0.09372200395
1685	0.09370371179
1686	0.093688973
1687	0.09367280691
1688	0.0936526425
1689	0.09363675421
1690	0.09362011208
1691	0.09360462154
1692	0.0935933939
1693	0.09357888136
1694	0.09356759521
1695	0.09355393357
1696	0.09353568378
1697	0.09352227137
1698	0.09350010607
1699	0.09348182437
1700	0.09346479223
1701	0.0934514074
1702	0.093437631
1703	0.09341546348
1704	0.09339698911
1705	0.09337776898
1706	0.09335732679
1707	0.09334177425
1708	0.0933245386
1709	0.09331159701
1710	0.0932930117
1711	0.09327277736
1712	0.09325745272
1713	0.09323950059
1714	0.09322177476
1715	0.09320043059
1716	0.09318839003
1717	0.09316928428
1718	0.09315686177
1719	0.09313722195
1720	0.09311594419
1721	0.09309505012
1722	0.09308146882
1723	0.09306724066
1724	0.09304731813
1725	0.09302899317
1726	0.09301550882
1727	0.09299974398
1728	0.0929809409
1729	0.09296511653
1730	0.09295370227
1731	0.09293569832
1732	0.09291558757
1733	0.09289040879
1734	0.09287945197
1735	0.09285463015
1736	0.09283382015
1737	0.09281358215
1738	0.09279158671
1739	0.09277942496
1740	0.09276255364
1741	0.0927433689
1742	0.09272801177
1743	0.0927168047
1744	0.0927045769
1745	0.09269173247
1746	0.09267518198
1747	0.09265918408
1748	0.09263286187
1749	0.09261297321
1750	0.09259398634
1751	0.0925762988
1752	0.09256189051
1753	0.0925513102
1754	0.09253049498
1755	0.09251984788
1756	0.09250896186
1757	0.09249806933
1758	0.09247980988
1759	0.09246130916
1760	0.09244714955
1761	0.09243494241
1762	0.0924227252
1763	0.09240476495
1764	0.09238574436
1765	0.09236141793
1766	0.092348329
1767	0.09233420103
1768	0.0923246554
1769	0.09230748572
1770	0.09228839183
1771	0.09227582529
1772	0.09225220799
1773	0.09223320827
1774	0.09221047344
1775	0.09219555861
1776	0.09217982846
1777	0.0921659
1778	0.09214741192
1779	0.09213815354
1780	0.09212509139
1781	0.09210886825
1782	0.09209226215
1783	0.09208016576
1784	0.0920593243
1785	0.09204653534
1786	0.09202332022
1787	0.09201008906
1788	0.09199621579
1789	0.09198043666
1790	0.09196493334
1791	0.09194797137
1792	0.09192302127
1793	0.09190874129
1794	0.09189190484
1795	0.09187130906
1796	0.09185849702
1797	0.09183629551
1798	0.09182040041
1799	0.09180239525
1800	0.09178020417
1801	0.09176259066
1802	0.09174528804
1803	0.09172440499
1804	0.09170627574
1805	0.09168408705
1806	0.09167341931
1807	0.09166266636
1808	0.09165094774
1809	0.0916413236
1810	0.0916300285
1811	0.09161736278
1812	0.09160482314
1813	0.09158990058
1814	0.09157895001
1815	0.09156354081
1816	0.09154318788
1817	0.09152653186
1818	0.09150811031
1819	0.09149624671
1820	0.0914836885
1821	0.09146746883
1822	0.09145130873
1823	0.09144073066
1824	0.09142493878
1825	0.0914084534
1826	0.09139012458
1827	0.09137977669
1828	0.09135925747
1829	0.09134546226
1830	0.09132702011
1831	0.09131073699
1832	0.09130136954
1833	0.09128252708
1834	0.09126914676
1835	0.09125367322
1836	0.09123761103
1837	0.09121846103
1838	0.09120127913
1839	0.0911848413
1840	0.09117357126
1841	0.0911571545
1842	0.09114567799
1843	0.09113069319
1844	0.09111421148
1845	0.09110197703
1846	0.09108735407
1847	0.09107260821
1848	0.09106269718
1849	0.09104227806
1850	0.09102228592
1851	0.09100537035
1852	0.09098008885
1853	0.09096433064
1854	0.09094756974
1855	0.09093411005
1856	0.09091348944
1857	0.09090521069
1858	0.09088815261
1859	0.09087466026
1860	0.09086245274
1861	0.09085211981
1862	0.09084146845
1863	0.09082497841
1864	0.0908043656
1865	0.0907936063
1866	0.09078106512
1867	0.09076396581
1868	0.09075068261
1869	0.09073703029
1870	0.09072038832
1871	0.09070260614
1872	0.09068567349
1873	0.09067071418
1874	0.09065731581
1875	0.09064589441
1876	0.09063461382
1877	0.09062546182
1878	0.09061072223
1879	0.0905956431
1880	0.09058229088
1881	0.0905621975
1882	0.09054483674
1883	0.09053466239
1884	0.09051276531
1885	0.09049267677
1886	0.090473534
1887	0.09045710206
1888	0.09044391018
1889	0.09043046167
1890	0.09041643771
1891	0.09039866365
1892	0.09038296351
1893	0.09036240195
1894	0.09034601473
1895	0.09032780838
1896	0.09030659048
1897	0.0902981822
1898	0.09028347055
1899	0.09026595752
1900	0.09024697799
1901	0.09023010444
1902	0.09021601109
1903	0.09019935606
1904	0.09018383242
1905	0.09016532771
1906	0.09014759583
1907	0.09012917853
1908	0.09011605595
1909	0.09010018747
1910	0.09008337477
1911	0.09006484195
1912	0.09004406961
1913	0.09002682272
1914	0.09000749284
1915	0.08999727302
1916	0.08997924958
1917	0.08996553721
1918	0.0899571484
1919	0.08994432036
1920	0.08992876481
1921	0.08991945078
1922	0.08991009277
1923	0.08989744882
1924	0.08988519582
1925	0.08987116666
1926	0.0898530213
1927	0.08983816572
1928	0.08982487398
1929	0.08981170667
1930	0.08979250201
1931	0.08977322484
1932	0.08976131886
1933	0.08974495387
1934	0.08973749788
1935	0.08971410395
1936	0.0896977547
1937	0.08968202527
1938	0.08965817632
1939	0.08964866544
1940	0.08964069134
1941	0.08962876642
1942	0.08961499077
1943	0.08960130372
1944	0.08958701791
1945	0.08957621447
1946	0.08955642936
1947	0.08954012715
1948	0.08952123577
1949	0.08950781968
1950	0.08949054864
1951	0.08947500017
1952	0.08945876396
1953	0.08944167132
1954	0.08942094852
1955	0.08940875245
1956	0.08939512487
1957	0.08937987188
1958	0.08937002586
1959	0.08935410585
1960	0.08934629372
1961	0.08933454174
1962	0.08932241108
1963	0.08930566397
1964	0.08929060545
1965	0.08927165099
1966	0.08925804053
1967	0.08924136775
1968	0.08923306947
1969	0.08921898429
1970	0.08919923641
1971	0.08918641751
1972	0.08916770095
1973	0.08914905747
1974	0.08913801959
1975	0.08911809198
1976	0.08910638389
1977	0.08909131084
1978	0.08907833294
1979	0.08907115735
1980	0.0890528443
1981	0.08904323002
1982	0.08902879486
1983	0.08901745842
1984	0.08899853957
1985	0.08897402684
1986	0.08895821394
1987	0.08894670632
1988	0.08893031361
1989	0.08891153226
1990	0.08889369168
1991	0.0888782072
1992	0.08886710963
1993	0.08885629435
1994	0.08884732617
1995	0.08882867367
1996	0.08881583482
1997	0.08880143335
1998	0.08878804033
1999	0.0887705524
2000	0.08875921664
2001	0.08874758707
2002	0.08873900071
2003	0.0887273892
2004	0.08871233773
2005	0.0886953102
2006	0.08867535041
2007	0.08866285536
2008	0.08865035641
2009	0.08864190405
2010	0.08862424206
2011	0.0886131006
2012	0.08859549633
2013	0.08857391304
2014	0.08856274848
2015	0.08854515157
2016	0.08853332385
2017	0.08851325881
2018	0.08849427457
2019	0.08848036539
2020	0.08846531525
2021	0.08845326417
2022	0.08843920662
2023	0.08842140075
2024	0.08840845866
2025	0.08839430789
2026	0.08837593913
2027	0.08836368141
2028	0.08834840123
2029	0.08833517001
2030	0.08831802057
2031	0.08830741498
2032	0.08828935699
2033	0.08827846047
2034	0.08827017889
2035	0.08825710281
2036	0.08824997323
2037	0.0882345584
2038	0.08821472834
2039	0.08819681326
2040	0.08818656398
2041	0.08816779731
2042	0.08815051636
2043	0.08813811557
2044	0.08812336639
2045	0.08811164059
2046	0.08809756838
2047	0.08809090701
2048	0.08807858099
2049	0.08805782483
2050	0.0880413224
2051	0.08802485601
2052	0.08800399162
2053	0.08799459954
2054	0.0879769689
2055	0.08795778121
2056	0.08794660611
2057	0.08792993532
2058	0.08791614767
2059	0.08790480208
2060	0.08789059489
2061	0.08787322584
2062	0.08786066955
2063	0.08784296944
2064	0.08783019688
2065	0.08781233375
2066	0.08779664527
2067	0.08778427953
2068	0.08776968217
2069	0.08775472682
2070	0.08773440751
2071	0.08772221033
2072	0.08771085976
2073	0.0876934762
2074	0.08768079316
2075	0.08766440921
2076	0.08765557848
2077	0.08763986313
2078	0.08763119863
2079	0.08761641388
2080	0.0876026848
2081	0.08758843492
2082	0.08758207499
2083	0.0875640625
2084	0.08754424517
2085	0.08752706364
2086	0.087512145
2087	0.08749888709
2088	0.08748463846
2089	0.08746785819
2090	0.08745410514
2091	0.08743676553
2092	0.0874301997
2093	0.08741260131
2094	0.0874001978
2095	0.08738957329
2096	0.08737501006
2097	0.08735226234
2098	0.08733884945
2099	0.08732493723
2100	0.0873169503
2101	0.08730325337
2102	0.0872884637
2103	0.08727260259
2104	0.08725342558
2105	0.08723959162
2106	0.08722550895
2107	0.08721074674
2108	0.08719655346
2109	0.08718188494
2110	0.08716446845
2111	0.08714762945
2112	0.08713597448
2113	0.08712283594
2114	0.08710556016
2115	0.08708796402
2116	0.08707780911
2117	0.08706435998
2118	0.08704731958
2119	0.08703142326
2120	0.08701572195
2121	0.08700719477
2122	0.08699027331
2123	0.08697382093
2124	0.08695708283
2125	0.08694505827
2126	0.08693015014
2127	0.08692377455
2128	0.08690438125
2129	0.08688959861
2130	0.08686948833
2131	0.08685740933
2132	0.08685139822
2133	0.08683475045
2134	0.08682320799
2135	0.0868166538
2136	0.08680179855
2137	0.08678868679
2138	0.08677581136
2139	0.0867616046
2140	0.08674809254
2141	0.08673432333
2142	0.08672025676
2143	0.08670222234
2144	0.08668790302
2145	0.08667601074
2146	0.08665643706
2147	0.08665013697
2148	0.08663453882
2149	0.08662104633
2150	0.08660904306
2151	0.0865925068
2152	0.08657568758
2153	0.08656208885
2154	0.08654648914
2155	0.08654011864
2156	0.08652255264
2157	0.08651188632
2158	0.08649622638
2159	0.08648664929
2160	0.08647640506
2161	0.08646067267
2162	0.08645128813
2163	0.08643312519
2164	0.08641724663
2165	0.08640303732
2166	0.08638643071
2167	0.08637227238
2168	0.08635802997
2169	0.08634180873
2170	0.08632252631
2171	0.08630625652
2172	0.086293535
2173	0.08628409613
2174	0.08626484763
2175	0.08625547903
2176	0.08624256447
2177	0.08623363309
2178	0.08622210401
2179	0.08621065738
2180	0.08619785319
2181	0.08618358533
2182	0.08617705791
2183	0.08616458948
2184	0.08615265278
2185	0.08614261071
2186	0.08612477756
2187	0.08610958841
2188	0.08609713283
2189	0.0860807052
2190	0.086062452
2191	0.08604895825
2192	0.08603155133
2193	0.08602103371
2194	0.08600517135
2195	0.08599175428
2196	0.08597556376
2197	0.08596270706
2198	0.08594124939
2199	0.08593050493
2200	0.08591410442
2201	0.08589560807
2202	0.08587880834
2203	0.08586532739
2204	0.08585036184
2205	0.08582912326
2206	0.08581574528
2207	0.08580345511
2208	0.08579578786
2209	0.08577672873
2210	0.08575874359
2211	0.08575161574
2212	0.08574099413
2213	0.08572086652
2214	0.08570963645
2215	0.08569883521
2216	0.08568446889
2217	0.08567124469
2218	0.08566516239
2219	0.0856524032
2220	0.08564232443
2221	0.08562708289
2222	0.08561229974
2223	0.0855926392
2224	0.08558210653
2225	0.08557169624
2226	0.08555850702
2227	0.08554551421
2228	0.08552673774
2229	0.08551300537
2230	0.08549825768
2231	0.08548283514
2232	0.08546852148
2233	0.08545292792
2234	0.0854376023
2235	0.08543190715
2236	0.08541999409
2237	0.08540938219
2238	0.08539423601
2239	0.08538382572
2240	0.08537119105
2241	0.08535976387
2242	0.08534305366
2243	0.08532868943
2244	0.08530719608
2245	0.08528665602
2246	0.08527108609
2247	0.08525883089
2248	0.08524767861
2249	0.08523148346
2250	0.08521900134
2251	0.08519970888
2252	0.08518468669
2253	0.08517746165
2254	0.08515870376
2255	0.08514212265
2256	0.08512629763
2257	0.08510609781
2258	0.08509150303
2259	0.08507653316
2260	0.08506025715
2261	0.08504984682
2262	0.08503814601
2263	0.08502597005
2264	0.08501057401
2265	0.0849934375
2266	0.08497613003
2267	0.08496493569
2268	0.08495533403
2269	0.08493750062
2270	0.08492508293
2271	0.0849115936
2272	0.08489705717
2273	0.08488484085
2274	0.08486803668
2275	0.08485737476
2276	0.08484665933
2277	0.08483464364
2278	0.08482349971
2279	0.08480916634
2280	0.08479265919
2281	0.08477742913
2282	0.0847651593
2283	0.0847501719
2284	0.08473962036
2285	0.08471759791
2286	0.08470883145
2287	0.08469109681
2288	0.08467564067
2289	0.08465835161
2290	0.0846467726
2291	0.0846311234
2292	0.08461847256
2293	0.08460840718
2294	0.08459800646
2295	0.08459023493
2296	0.08457738059
2297	0.08456749072
2298	0.08455634418
2299	0.08454478711
2300	0.08453016493
2301	0.08451307653
2302	0.08450110859
2303	0.08448701987
2304	0.0844729923
2305	0.08445903623
2306	0.08444257806
2307	0.08442757534
2308	0.08440683239
2309	0.08439216745
2310	0.08437823361
2311	0.0843671218
2312	0.08435760609
2313	0.08434380151
2314	0.08433324334
2315	0.08431321602
2316	0.08429816453
2317	0.0842838887
2318	0.08426834645
2319	0.08425980513
2320	0.08424602875
2321	0.08422871776
2322	0.08421160052
2323	0.08420172195
2324	0.08418593496
2325	0.08417664465
2326	0.08416235973
2327	0.08415294109
2328	0.08414310506
2329	0.08412899849
2330	0.08411278849
2331	0.08410091945
2332	0.08408999346
2333	0.08408279081
2334	0.08407144126
2335	0.08406364152
2336	0.08405131341
2337	0.08403569553
2338	0.08401979307
2339	0.0840054784
2340	0.08398791234
2341	0.08398239945
2342	0.08396547186
2343	0.08394992111
2344	0.08393983571
2345	0.08392638642
2346	0.08391656441
2347	0.08390605847
2348	0.08389459589
2349	0.08387975774
2350	0.08386692561
2351	0.0838499767
2352	0.08383809066
2353	0.08382718531
2354	0.08382199189
2355	0.08381291711
2356	0.08379694682
2357	0.08378622905
2358	0.0837711327
2359	0.08376576222
2360	0.08375776343
2361	0.08374739014
2362	0.08374247392
2363	0.08372929526
2364	0.08371807662
2365	0.08370461032
2366	0.08368715018
2367	0.08367875677
2368	0.08366417949
2369	0.08365514536
2370	0.08364561733
2371	0.08363875067
2372	0.08362790915
2373	0.0836155113
2374	0.08360281655
2375	0.08358606495
2376	0.08356920654
2377	0.08356438325
2378	0.08355039019
2379	0.083538597
2380	0.0835240835
2381	0.08351389096
2382	0.08349428542
2383	0.0834841118
2384	0.08347268979
2385	0.08346375069
2386	0.08345231
2387	0.08344781367
2388	0.08343772049
2389	0.08342359486
2390	0.08340864725
2391	0.08339253836
2392	0.08338237597
2393	0.08337129996
2394	0.08335577743
2395	0.08333888969
2396	0.08332563905
2397	0.08331478288
2398	0.0833011716
2399	0.08329111216
2400	0.08327186326
2401	0.08326214748
2402	0.08325388194
2403	0.08323356244
2404	0.08322246427
2405	0.08320859542
2406	0.08319510552
2407	0.08318483449
2408	0.08316507363
2409	0.08315133575
2410	0.08313700805
2411	0.08312059397
2412	0.08311617031
2413	0.0831043009
2414	0.08309005019
2415	0.08307996144
2416	0.08306335703
2417	0.08304888976
2418	0.08303261485
2419	0.08301343686
2420	0.08299896862
2421	0.08298284827
2422	0.08296404635
2423	0.08295508084
2424	0.08295094
2425	0.08293888928
2426	0.08292393992
2427	0.08291505409
2428	0.08290785377
2429	0.08289930113
2430	0.08288202642
2431	0.08286643338
2432	0.0828562496
2433	0.08284295587
2434	0.08283001965
2435	0.08282210254
2436	0.08280860062
2437	0.0827944861
2438	0.08278305056
2439	0.0827690783
2440	0.08275824607
2441	0.08274841673
2442	0.08273763117
2443	0.08271399629
2444	0.08270093478
2445	0.08268962741
2446	0.08268081294
2447	0.08266461293
2448	0.08265634222
2449	0.08264485057
2450	0.08263085221
2451	0.08261435016
2452	0.08259849167
2453	0.08259145945
2454	0.08257938356
2455	0.08257346761
2456	0.08255446529
2457	0.08254097743
2458	0.08252509831
2459	0.0825140643
2460	0.08249701016
2461	0.08248063216
2462	0.08247082642
2463	0.0824508618
2464	0.08243798594
2465	0.08242830036
2466	0.08241385311
2467	0.0824031975
2468	0.08239823943
2469	0.08237873908
2470	0.08236605489
2471	0.08235537873
2472	0.08233624697
2473	0.08232096268
2474	0.08230915326
2475	0.08230048858
2476	0.08229146741
2477	0.0822831905
2478	0.08226795238
2479	0.08225437926
2480	0.08223856747
2481	0.08222569652
2482	0.08221210491
2483	0.08219887425
2484	0.08218888906
2485	0.08217986376
2486	0.08216960231
2487	0.0821591657
2488	0.08214379425
2489	0.08212498339
2490	0.0821070576
2491	0.08209970886
2492	0.08208835485
2493	0.08207787917
2494	0.08206696075
2495	0.08205672472
2496	0.08204313596
2497	0.08203051174
2498	0.08201764889
2499	0.08200386497
2500	0.08199128999
2501	0.08197330684
2502	0.0819631579
2503	0.08195377603
2504	0.08194294733
2505	0.08193219544
2506	0.08192197728
2507	0.08190632872
2508	0.08188815072
2509	0.08187959847
2510	0.08186770761
2511	0.08185737117
2512	0.08184711628
2513	0.08183933295
2514	0.08182597597
2515	0.08181495621
2516	0.08179964341
2517	0.08178840317
2518	0.08177025097
2519	0.08175699552
2520	0.08173857478
2521	0.08173084039
2522	0.08172451108
2523	0.08171311496
2524	0.08169920557
2525	0.08169038353
2526	0.08167632766
2527	0.08166063995
2528	0.0816458069
2529	0.08163737688
2530	0.08162192721
2531	0.08161128428
2532	0.08159555739
2533	0.08158746559
2534	0.08157027718
2535	0.08155673849
2536	0.08153518936
2537	0.08152335223
2538	0.08151333498
2539	0.08150468577
2540	0.08149175891
2541	0.08147591348
2542	0.08146476369
2543	0.08145005184
2544	0.08143271371
2545	0.08142079407
2546	0.08140687399
2547	0.08139155448
2548	0.0813811708
2549	0.0813707934
2550	0.08136271934
2551	0.0813501909
2552	0.08134055756
2553	0.08132209491
2554	0.08130672748
2555	0.08129388129
2556	0.08127722186
2557	0.08126734399
2558	0.0812547635
2559	0.08124789205
2560	0.08123511202
2561	0.08122307288
2562	0.08121289437
2563	0.08119749223
2564	0.08118573652
2565	0.08117226545
2566	0.08116010932
2567	0.08114545568
2568	0.08112733238
2569	0.08111566844
2570	0.08110041882
2571	0.08108690725
2572	0.08107682909
2573	0.08106177002
2574	0.08104662556
2575	0.08103687285
2576	0.08102716578
2577	0.08101874668
2578	0.08100523773
2579	0.08099560071
2580	0.08098353399
2581	0.08097748604
2582	0.08096925016
2583	0.08096513108
2584	0.08095712455
2585	0.08095214204
2586	0.08093817912
2587	0.08092918968
2588	0.08092050081
2589	0.08090836276
2590	0.08090001228
2591	0.0808886612
2592	0.08087587768
2593	0.08086107459
2594	0.08084883512
2595	0.08083841035
2596	0.08082376685
2597	0.0808137051
2598	0.08080064668
2599	0.08078598896
2600	0.08077174924
2601	0.0807593498
2602	0.08075497089
2603	0.08074440823
2604	0.0807348723
2605	0.080720304
2606	0.08070914055
2607	0.08069590917
2608	0.08068381732
2609	0.08066793936
2610	0.0806572437
2611	0.08065370376
2612	0.08064168322
2613	0.08063331976
2614	0.08062463461
2615	0.08060718019
2616	0.08058929747
2617	0.08057972477
2618	0.08057078814
2619	0.08056624551
2620	0.0805553147
2621	0.08054280684
2622	0.08053248037
2623	0.08052440641
2624	0.08051486003
2625	0.08050493725
2626	0.08048600877
2627	0.08047231165
2628	0.08046229631
2629	0.08045880597
2630	0.08044464142
2631	0.08043081073
2632	0.0804190883
2633	0.08040427986
2634	0.08038823473
2635	0.08037544523
2636	0.08036228552
2637	0.0803503713
2638	0.0803388359
2639	0.08032651665
2640	0.08031336723
2641	0.08029466756
2642	0.08028657112
2643	0.08027405415
2644	0.08026150319
2645	0.08024894496
2646	0.08024541621
2647	0.08023077635
2648	0.0802125698
2649	0.08019825666
2650	0.08019036618
2651	0.08018692887
2652	0.08017753801
2653	0.08015949653
2654	0.08015152705
2655	0.08013915279
2656	0.08012880174
2657	0.08011921926
2658	0.0801016568
2659	0.0800939195
2660	0.08008046948
2661	0.08007031552
2662	0.08006583436
2663	0.08005329245
2664	0.08004438148
2665	0.08003085528
2666	0.08002117414
2667	0.08000878895
2668	0.07999670756
2669	0.07998467253
2670	0.07997458842
2671	0.07996407899
2672	0.07995224867
2673	0.07994084908
2674	0.079927538
2675	0.07991209438
2676	0.07990209231
2677	0.07989254164
2678	0.07988540639
2679	0.07987206809
2680	0.07985866848
2681	0.07984936545
2682	0.07984067283
2683	0.07983300321
2684	0.07981849451
2685	0.07981391253
2686	0.0798042879
2687	0.07979587014
2688	0.07978398297
2689	0.07977928475
2690	0.07976590109
2691	0.07974549722
2692	0.07974087754
2693	0.07973115541
2694	0.07972222263
2695	0.07971298912
2696	0.07969794832
2697	0.07968763781
2698	0.07967844729
2699	0.07966695872
2700	0.07965868289
2701	0.07965259437
2702	0.07964421569
2703	0.07963303631
2704	0.07961288689
2705	0.07960183108
2706	0.07958905045
2707	0.07957584145
2708	0.07956620415
2709	0.07955212444
2710	0.07954479573
2711	0.07954149447
2712	0.07952430392
2713	0.07952083231
2714	0.07950762635
2715	0.07949712497
2716	0.07948570503
2717	0.07946839158
2718	0.07945574687
2719	0.07943840346
2720	0.07942574257
2721	0.07940414438
2722	0.07939360944
2723	0.07938191736
2724	0.07937414201
2725	0.07935906318
2726	0.07934842481
2727	0.07934394645
2728	0.07932986577
2729	0.07931787007
2730	0.07930580966
2731	0.07929454345
2732	0.07928161767
2733	0.07927064406
2734	0.07925617628
2735	0.07924320338
2736	0.07923973965
2737	0.07923263709
2738	0.07922091148
2739	0.07921613698
2740	0.07921274936
2741	0.0792014012
2742	0.07918974033
2743	0.07918637305
2744	0.07917151301
2745	0.07916274843
2746	0.07914853599
2747	0.07913352802
2748	0.07912229689
2749	0.07911236052
2750	0.07909925661
2751	0.07908781674
2752	0.07907615311
2753	0.07906432065
2754	0.07905256019
2755	0.07904097596
2756	0.07902840811
2757	0.07901594531
2758	0.07900687008
2759	0.07899570693
2760	0.07899209133
2761	0.07898230345
2762	0.07897153223
2763	0.07895680748
2764	0.07895321403
2765	0.07894601137
2766	0.0789347508
2767	0.07892297138
2768	0.07891128444
2769	0.07889652768
2770	0.07888541465
2771	0.07888185206
2772	0.078872165
2773	0.07886456861
2774	0.07885353011
2775	0.07884949323
2776	0.07883777021
2777	0.0788303707
2778	0.07880988827
2779	0.07879725028
2780	0.07878320487
2781	0.07877459908
2782	0.07877149148
2783	0.07875724966
2784	0.0787486483
2785	0.07873869449
2786	0.07873561202
2787	0.07872222137
2788	0.07870264154
2789	0.07869958332
2790	0.07868776265
2791	0.07867534801
2792	0.07866493133
2793	0.07865102131
2794	0.0786396632
2795	0.07862745241
2796	0.07861712575
2797	0.07860596199
2798	0.07859243474
2799	0.07858152231
2800	0.07856773193
2801	0.07856425839
2802	0.07854746434
2803	0.07853015133
2804	0.07851743779
2805	0.07850077606
2806	0.07848847896
2807	0.07847668116
2808	0.07846794191
2809	0.07844902617
2810	0.07843542412
2811	0.0784222286
2812	0.07840848917
2813	0.07839958993
2814	0.07839189245
2815	0.07838387459
2816	0.07837654187
2817	0.07836502962
2818	0.07835259147
2819	0.07834175639
2820	0.07833221909
2821	0.07832180826
2822	0.07831033001
2823	0.07829448546
2824	0.0782866235
2825	0.07827735965
2826	0.07825963
2827	0.07824705679
2828	0.07822684019
2829	0.0782182619
2830	0.07820762657
2831	0.07819518173
2832	0.07818678214
2833	0.07817655978
2834	0.07816314747
2835	0.07814784791
2836	0.07813543553
2837	0.07812520642
2838	0.07811411455
2839	0.07810056715
2840	0.07809105538
2841	0.07808147386
2842	0.07806841828
2843	0.07805813652
2844	0.07804890051
2845	0.07803074433
2846	0.07801432849
2847	0.07800650349
2848	0.07799278732
2849	0.07798108641
2850	0.07797018121
2851	0.07795911976
2852	0.0779516037
2853	0.07793965635
2854	0.07793139825
2855	0.07792234696
2856	0.07791919831
2857	0.07789974582
2858	0.07788896349
2859	0.07787820424
2860	0.07786714791
2861	0.07786222871
2862	0.07785300816
2863	0.07785005749
2864	0.07783953229
2865	0.07783224946
2866	0.07781741987
2867	0.07779747915
2868	0.07778876683
2869	0.07777622733
2870	0.07775776978
2871	0.07774686832
2872	0.07774395124
2873	0.07773153438
2874	0.07772023562
2875	0.07771154364
2876	0.07769952293
2877	0.07768836254
2878	0.07767678268
2879	0.07766813724
2880	0.07765774659
2881	0.07764745795
2882	0.07763701489
2883	0.07762792283
2884	0.07761449286
2885	0.07760093833
2886	0.07759392644
2887	0.07758655506
2888	0.07757537743
2889	0.07756289088
2890	0.0775552957
2891	0.07755071244
2892	0.07754061799
2893	0.07752859102
2894	0.07751631605
2895	0.0775031309
2896	0.07749510936
2897	0.07748132954
2898	0.07747136974
2899	0.07746522136
2900	0.07745586825
2901	0.07744862358
2902	0.07743791037
2903	0.07742481636
2904	0.07742074432
2905	0.07740745916
2906	0.07739518939
2907	0.07738803737
2908	0.07738079174
2909	0.07737248562
2910	0.07736133598
